step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
484,400776,968,0.09584641766004237,0.0,0.9724409448818898
485,401610,970,0.03151857615794381,0.0,0.9867021276595744
486,402460,972,0.07891933595470649,0.0,0.9753566796368353
487,403262,974,0.03373553978996311,0.0,0.9892761394101877
488,404112,976,0.056276798621512185,0.0,0.9856209150326798
489,404914,978,0.0358560738568449,0.0,0.9864130434782609
490,405732,980,0.040975247083114376,0.0,0.9906291834002677
491,406566,982,0.1011634589730597,0.0,0.9696969696969697
492,407416,984,0.04846514932186446,0.0,0.9857881136950905
493,408250,986,0.07535738694285808,0.0,0.9763157894736842
494,409052,988,0.0511575762482748,0.0,0.9810040705563093
495,409870,990,0.09470965126784513,0.0,0.9747340425531915
496,410672,992,0.04676479752205353,0.0,0.9823609226594301
497,411506,994,0.02170155615226826,0.0,0.9907161803713528
498,412356,996,0.03517503294298424,0.0,0.9881578947368421
499,413190,998,0.06237186514208349,0.0,0.9791395045632334
500,414008,1000,0.09356506604531324,0.0,0.9683377308707124
501,414858,1002,0.10436938817303806,0.0,0.9755469755469756
502,415676,1004,0.0312806353870837,0.0,0.9907038512616202
503,416494,1006,0.07262817518857291,0.0,0.9746666666666667
504,417280,1008,0.029644104217103263,0.5,0.9945504087193461
505,418114,1010,0.103904641012345,0.0,0.9739583333333334
506,418948,1012,0.09383080699649425,0.0,0.9727272727272728
507,419782,1014,0.058553925619999184,0.0,0.9831824062095731
508,420616,1016,0.06512535057147575,0.0,0.9802890932982917
509,421434,1018,0.06427564211283782,0.0,0.9812332439678284
510,422268,1020,0.05866734542708479,0.0,0.9815303430079155
511,423118,1022,0.09566569523964515,0.0,0.9700520833333334
512,423952,1024,0.06944175949388184,0.0,0.9816272965879265
513,424770,1026,0.05925825308436834,0.0,0.9839357429718876
514,425604,1028,0.04052102516330128,0.0,0.9813333333333333
515,426438,1030,0.08418434046077006,0.0,0.9793548387096774
516,427256,1032,0.04219087235031514,0.0,0.9893190921228304
517,428090,1034,0.027775232077811858,0.0,0.9894179894179894
518,428924,1036,0.07069716080703731,0.0,0.9753246753246754
519,429758,1038,0.057314550694700386,0.0,0.9843953185955787
520,430576,1040,0.06397220137950245,0.0,0.979002624671916
521,431410,1042,0.041224750612160355,0.0,0.9857512953367875
522,432244,1044,0.01960403218540926,0.0,0.9920424403183024
523,433110,1046,0.04269473724431846,0.0,0.9899244332493703
524,433928,1048,0.08473318568194764,0.0,0.9691689008042895
525,434746,1050,0.02925412913615154,0.0,0.9934383202099738
526,435532,1052,0.025143814504003457,0.0,0.990450204638472
527,436334,1054,0.023891653256921837,0.0,0.989159891598916
528,437136,1056,0.031148569225111958,0.0,0.9878048780487805
529,438018,1058,0.13892248424532552,0.0,0.9682741116751269
530,438820,1060,0.035450911740226874,0.0,0.986449864498645
531,439622,1062,0.006343964638942812,0.0,0.9959349593495935
532,440472,1064,0.04155552957046751,0.5,0.9869791666666666
533,441338,1066,0.046606753207702495,0.0,0.9843953185955787
534,442156,1068,0.06384165253863601,0.0,0.9786950732356857
535,442974,1070,0.05611249224201626,0.0,0.9868073878627969
536,443792,1072,0.0532704705341312,0.0,0.9824561403508771
537,444626,1074,0.05564787802468589,0.0,0.9815789473684211
538,445492,1076,0.050132077401377775,0.0,0.9833119383825417
539,446326,1078,0.038913968096921284,0.0,0.9842105263157894
540,447160,1080,0.028734313269276644,0.0,0.9893617021276596
541,447978,1082,0.06589137862987104,0.0,0.9785809906291834
542,448764,1084,0.04178545018287909,0.0,0.9848901098901099
543,449614,1086,0.06567569041354743,0.0,0.9790849673202614
544,450464,1088,0.06310375728757502,0.0,0.9730423620025674
545,451282,1090,0.03531752946203686,0.0,0.9878706199460916
546,452084,1092,0.03088865292610456,0.0,0.9850948509485095
547,452886,1094,0.04759686023759416,0.0,0.9838492597577388
548,453704,1096,0.04948326600907336,0.0,0.9814323607427056
549,454522,1098,0.10242468707988221,0.0,0.9709379128137384
550,455324,1100,0.03961190463686232,0.0,0.9863760217983651
551,456158,1102,0.16157699568177766,0.0,0.955
552,456960,1104,0.044131110943802,0.0,0.9865951742627346
553,457794,1106,0.08137496330276635,0.0,0.9727626459143969
554,458612,1108,0.07421396952091644,0.0,0.978494623655914
555,459462,1110,0.07058302437166097,0.0,0.9769820971867008
556,460264,1112,0.04639645038221294,0.0,0.9878542510121457
557,461066,1114,0.028734718445734397,0.0,0.9892183288409704
558,461900,1116,0.02917620215164219,0.0,0.988173455978975
559,462766,1118,0.033879693028061535,0.0,0.9870298313878081
560,463568,1120,0.009948958538049769,0.0,0.9959349593495935
561,464386,1122,0.02248925527035663,0.0,0.9933244325767691
562,465188,1124,0.006454597769665354,0.0,0.9973045822102425
563,466022,1126,0.046713203022914165,0.0,0.9844961240310077
564,466872,1128,0.0953594230214857,0.0,0.9705882352941176
565,467722,1130,0.050893780468759656,0.0,0.9816272965879265
566,468540,1132,0.06361338726863956,0.0,0.9773635153129161
567,469406,1134,0.04240754351582346,0.0,0.9836272040302267
568,470240,1136,0.08941915173945159,0.0,0.979381443298969
569,471058,1138,0.057650361450634534,0.0,0.9800796812749004
570,471892,1140,0.059538767283510416,0.0,0.9840213049267643
571,472694,1142,0.022474372802673063,0.0,0.9905660377358491
572,473528,1144,0.023696145709879254,0.0,0.9867021276595744
573,474330,1146,0.027666145342793668,0.0,0.991869918699187
574,475180,1148,0.0426035967278674,0.0,0.9856957087126138
575,476030,1150,0.062364026068488856,0.0,0.98046875
576,476864,1152,0.08348309858667145,0.0,0.9709762532981531
577,477714,1154,0.05408811478087557,0.0,0.9856957087126138
578,478532,1156,0.023123665675499092,0.0,0.9892617449664429
579,479334,1158,0.044653287328030984,0.0,0.9905405405405405
580,480168,1160,0.07108131220394574,0.0,0.9790849673202614
581,481034,1162,0.05455948090186844,0.0,0.9861809045226131
582,481884,1164,0.04902109674209845,0.0,0.9857697283311773
583,482734,1166,0.07657073477798429,0.0,0.9769820971867008
584,483568,1168,0.0535302321705002,0.0,0.9858247422680413
585,484370,1170,0.03690876632652662,0.0,0.9878869448183042
586,485188,1172,0.03458526590412076,0.0,0.9879679144385026
587,485990,1174,0.01182850946447251,0.0,0.9959349593495935
588,486808,1176,0.05600481468274793,0.0,0.9826435246995995
589,487642,1178,0.02238200460051151,0.0,0.9947712418300654
590,488492,1180,0.039000617702745044,0.0,0.9909677419354839
591,489278,1182,0.03233629228380179,0.0,0.9890710382513661
592,490064,1184,0.03606900937855056,0.0,0.9863760217983651
593,490898,1186,0.03768497526277937,0.0,0.990728476821192
594,491732,1188,0.008773849766928946,0.0,0.9973614775725593
595,492534,1190,0.005851923977513307,0.5,0.9986449864498645
596,493368,1192,0.056368306023125155,0.0,0.9816272965879265
597,494234,1194,0.06997933083210721,0.0,0.9782886334610472
598,495084,1196,0.06720560434508814,0.0,0.9816031537450722
599,495870,1198,0.06636904761602865,0.0,0.9848066298342542
600,496672,1200,0.034938721497096335,0.5,0.9891156462585035
601,497506,1202,0.0713867482441293,0.0,0.979002624671916
602,498324,1204,0.061190549416185534,0.0,0.9787798408488063
603,499158,1206,0.06341587977287833,0.0,0.9815789473684211
604,499992,1208,0.05149673835402821,0.0,0.976592977893368
605,500810,1210,0.041231241176324734,0.0,0.9865410497981157
606,501612,1212,0.026249703691300755,0.0,0.9931880108991825
607,502446,1214,0.09769643522018144,0.0,0.9816272965879265
608,503232,1216,0.044805487740600856,0.0,0.9819444444444444
609,504082,1218,0.07962333534683164,0.0,0.9755469755469756
610,504964,1220,0.04882127001143385,0.0,0.9845559845559846
611,505830,1222,0.07349711167094565,0.0,0.9766839378238342
612,506664,1224,0.031242744171505354,0.0,0.9922077922077922
613,507498,1226,0.024691541984486816,0.0,0.9921976592977894
614,508300,1228,0.07786813757359429,0.0,0.9772117962466488
615,509134,1230,0.06387557414329173,0.0,0.9828496042216359
616,509936,1232,0.03629036863981755,0.0,0.9836734693877551
617,510786,1234,0.050466263302163465,0.0,0.9844357976653697
618,511604,1236,0.06381306645116717,0.0,0.9828722002635046
619,512454,1238,0.05917933172413611,0.0,0.980544747081712
620,513288,1240,0.048417906954912264,0.0,0.9855832241153342
621,514090,1242,0.06341249723882507,0.0,0.9758713136729222
622,514972,1244,0.044492296267661484,0.0,0.9845360824742269
623,515790,1246,0.044095142346348405,0.0,0.985545335085414
624,516608,1248,0.04458314627704772,0.0,0.9881266490765171
625,517426,1250,0.0775947589269252,0.0,0.9824086603518268
626,518292,1252,0.060266454474777964,0.0,0.9835651074589128
627,519142,1254,0.02587307418586042,0.0,0.9894598155467721
628,520024,1256,0.034107261312204346,0.0,0.9886792452830189
629,520810,1258,0.012635492708049232,0.0,0.9945504087193461
630,521644,1260,0.054998607930023154,0.0,0.9829619921363041
631,522462,1262,0.04993981778873005,0.0,0.9826897470039947
632,523264,1264,0.04712125373525482,0.0,0.9836956521739131
633,524098,1266,0.053990066306068875,0.0,0.97911227154047
634,524932,1268,0.07267427814386342,0.0,0.975130890052356
635,525750,1270,0.06207992834879818,0.0,0.979702300405954
636,526584,1272,0.05053066635281205,0.0,0.9789750328515112
637,527418,1274,0.04147941366810643,0.0,0.9827127659574468
638,528268,1276,0.052632814552100816,0.0,0.9780077619663649
639,529070,1278,0.060974543307627055,0.0,0.977088948787062
640,529936,1280,0.06397803543610626,0.0,0.9804941482444733
641,530722,1282,0.03875950909191126,0.5,0.9902912621359223
642,531556,1284,0.05724452668758416,0.0,0.9829842931937173
643,532406,1286,0.04102430667717812,0.0,0.9843342036553525
644,533224,1288,0.033235471986472184,0.0,0.9880794701986755
645,534074,1290,0.057859011048870965,0.0,0.9758269720101781
646,534876,1292,0.07644634090090927,0.0,0.9781420765027322
647,535726,1294,0.042475793146994276,0.0,0.9845758354755784
648,536560,1296,0.032128614016377836,0.0,0.9868247694334651
649,537394,1298,0.03004228673342552,0.0,0.9907651715039578
650,538212,1300,0.04895352021866076,0.0,0.9854497354497355
651,539078,1302,0.040981732545010016,0.0,0.9858429858429858
652,539912,1304,0.026784868180594685,0.0,0.9920844327176781
653,540730,1306,0.054766488746482954,0.0,0.9800531914893617
654,541564,1308,0.016223625801482004,0.0,0.9946949602122016
655,542398,1310,0.07215040761600433,0.0,0.9776609724047306
656,543216,1312,0.06288739658082812,0.0,0.9800796812749004
657,544050,1314,0.04469774098689601,0.0,0.9854497354497355
658,544900,1316,0.03201429719195672,0.0,0.9858611825192802
659,545718,1318,0.03343374583183215,0.0,0.9880159786950732
660,546552,1320,0.04138225076382925,0.0,0.9854881266490765
661,547418,1322,0.02751143801226661,0.0,0.9896238651102465
662,548316,1324,0.04738619520314126,0.0,0.9840490797546012
663,549134,1326,0.0393954337216565,0.0,0.9838926174496644
664,549936,1328,0.04543002758747644,0.0,0.9852348993288591
665,550738,1330,0.028706102868944795,0.0,0.99055330634278
666,551572,1332,0.021621584462031076,0.0,0.9896373056994818
667,552406,1334,0.014232803684549324,0.5,0.9947437582128777
668,553256,1336,0.046419760872832186,0.0,0.982256020278834
669,554074,1338,0.019527987891777766,0.0,0.9906542056074766
670,554876,1340,0.023009665391542023,0.0,0.9919137466307277
671,555678,1342,0.007688145863131546,0.0,0.9973045822102425
672,556496,1344,0.05101447017356349,0.0,0.9852941176470589
673,557298,1346,0.06921133058698364,0.0,0.9799196787148594
674,558116,1348,0.09305501404609924,0.0,0.978891820580475
675,558982,1350,0.05949053506020885,0.0,0.9821882951653944
676,559784,1352,0.028540289359255403,0.0,0.9892617449664429
677,560634,1354,0.03482446731585239,0.0,0.988173455978975
678,561500,1356,0.03265743846355115,0.0,0.9885786802030457
679,562350,1358,0.06712652616131193,0.0,0.9804941482444733
680,563200,1360,0.07358146973995601,0.0,0.9748677248677249
681,564034,1362,0.05163187599127025,0.0,0.9818417639429312
682,564868,1364,0.04377736898898709,0.0,0.988110964332893
683,565686,1366,0.049278131916444354,0.0,0.9811827956989247
684,566536,1368,0.03645174135340422,0.0,0.988173455978975
685,567370,1370,0.05849679760099599,0.0,0.9773635153129161
686,568204,1372,0.06462372565110511,0.0,0.9778645833333334
687,569054,1374,0.04413650849595748,0.0,0.9869621903520208
688,569872,1376,0.019958030042728583,0.0,0.9919678714859438
689,570722,1378,0.07537411878824278,0.0,0.9805699481865285
690,571556,1380,0.030705988762391778,0.0,0.9868073878627969
691,572342,1382,0.021603662039473247,0.0,0.989100817438692
692,573192,1384,0.06581057864428404,0.0,0.9829842931937173
693,574026,1386,0.011540997407372742,0.0,0.9960212201591512
694,574892,1388,0.025807597108928954,0.0,0.9909560723514211
695,575726,1390,0.02498828130094529,0.0,0.9907529722589168
696,576560,1392,0.025315387315457974,0.0,0.9894179894179894
697,577394,1394,0.07444231200905846,0.0,0.9814323607427056
698,578228,1396,0.03803956389250041,0.0,0.9857142857142858
699,579126,1398,0.0651625235871003,0.0,0.9815724815724816
700,579976,1400,0.03896969910369806,0.0,0.9834815756035579
701,580826,1402,0.07337011865035871,0.0,0.9743589743589743
702,581628,1404,0.05269149148957959,0.0,0.9865047233468286
703,582510,1406,0.08081194829858386,0.0,0.979064039408867
704,583360,1408,0.07368751183112357,0.0,0.979381443298969
705,584194,1410,0.03419753555979874,0.0,0.9896103896103896
706,585028,1412,0.047619220639289354,0.0,0.9843342036553525
707,585862,1414,0.051910604584765,0.0,0.9842312746386334
708,586680,1416,0.023620229085202213,0.0,0.9933949801849405
709,587498,1418,0.05594598088529185,0.0,0.9790575916230366
710,588316,1420,0.052633330084905755,0.0,0.9774535809018567
711,589150,1422,0.06928541048866652,0.0,0.9832904884318766
712,589984,1424,0.04592916139942689,0.0,0.9856770833333334
713,590818,1426,0.09314648311127768,0.0,0.9719626168224299
714,591620,1428,0.03782946286493471,0.0,0.9811827956989247
715,592470,1430,0.030984936591905817,0.0,0.9882044560943644
716,593272,1432,0.0302501460606502,0.0,0.990578734858681
717,594074,1434,0.0579314730266969,0.0,0.9796195652173914
718,594924,1436,0.05892009563826187,0.0,0.9821656050955414
719,595742,1438,0.022119219789844262,0.0,0.9933244325767691
720,596544,1440,0.0494198457740687,0.0,0.9864864864864865
721,597378,1442,0.03367780690738099,0.0,0.9895424836601308
722,598212,1444,0.08241848413308824,0.0,0.9818417639429312
723,599046,1446,0.050922095578625474,0.0,0.9844760672703752
724,599848,1448,0.019347932344529976,0.0,0.9932523616734144
725,600666,1450,0.029224015583184448,0.0,0.9893475366178429
726,601452,1452,0.01518555508034621,0.0,0.9918256130790191
727,602270,1454,0.059472953184720206,0.0,0.9787234042553191
728,603088,1456,0.04803783855807841,0.0,0.9866666666666667
729,603922,1458,0.03866600698677826,0.0,0.9881578947368421
730,604756,1460,0.06519320984784463,0.0,0.9787234042553191
731,605606,1462,0.07164488663939622,0.0,0.9796178343949045
732,606408,1464,0.02843708851607453,0.0,0.9865771812080537
733,607258,1466,0.03542871242564883,0.0,0.989501312335958
734,608108,1468,0.041059647973109084,0.0,0.9868247694334651
735,608942,1470,0.036388896022878356,0.0,0.9883116883116884
736,609808,1472,0.2592389070090856,0.0,0.949238578680203
737,610610,1474,0.04494971258619722,0.0,0.9851752021563343
738,611476,1476,0.0365375383673357,0.0,0.9858793324775353
739,612278,1478,0.03941031718885776,0.0,0.9864314789687924
740,613144,1480,0.049310637380392916,0.0,0.9834183673469388
741,613962,1482,0.04075997640818541,0.0,0.9881422924901185
742,614748,1484,0.0161160269522149,0.0,0.994535519125683
743,615598,1486,0.03941488188380808,0.0,0.9881889763779528
744,616384,1488,0.04416315182806256,0.0,0.9849726775956285
745,617186,1490,0.03439675522841746,0.0,0.9851951547779273
746,618004,1492,0.027674215801238758,0.0,0.9906291834002677
747,618838,1494,0.05285020516488403,0.0,0.9813581890812251
748,619640,1496,0.04740025376363355,0.5,0.986449864498645
749,620458,1498,0.056250171243507244,0.0,0.9825033647375505
750,621324,1500,0.040268667395163424,0.0,0.9819819819819819
751,622190,1502,0.04383119607913976,0.0,0.9870466321243523
752,623008,1504,0.05170027813908523,0.0,0.9828722002635046
753,623842,1506,0.0669413861131619,0.0,0.9801324503311258
754,624676,1508,0.04003105487772234,0.0,0.9856209150326798
755,625478,1510,0.04481315080273693,0.0,0.9865951742627346
756,626312,1512,0.0411243587516863,0.0,0.983225806451613
757,627146,1514,0.05187571257402357,0.0,0.9778067885117493
758,627948,1516,0.030692217831516325,0.0,0.9892328398384926
759,628750,1518,0.039133273427002735,0.0,0.9863945578231292
760,629584,1520,0.06532021978012098,0.0,0.9761273209549072
761,630434,1522,0.06827152210213278,0.0,0.9791666666666666
762,631236,1524,0.02627393980154185,0.0,0.9878378378378379
763,632134,1526,0.02244738832227498,0.0,0.9924433249370277
764,632920,1528,0.03429368584023046,0.0,0.9862637362637363
765,633786,1530,0.034689145383494546,0.0,0.9898348157560356
766,634620,1532,0.03581839305698815,0.0,0.9894598155467721
767,635438,1534,0.018239672284257425,0.0,0.9906040268456375
768,636224,1536,0.02461531252797412,0.0,0.9917808219178083
769,637074,1538,0.024491081967071292,0.0,0.9868247694334651
770,637908,1540,0.022554067534342383,0.0,0.9894039735099338
771,638726,1542,0.06351834936323138,0.0,0.9788639365918098
772,639544,1544,0.058367883390365666,0.0,0.9811574697173621
773,640362,1546,0.032482912530312984,0.0,0.9893899204244032
774,641212,1548,0.06256431977924447,0.0,0.9746192893401016
775,642062,1550,0.05853612304336206,0.0,0.9788639365918098
776,642896,1552,0.030133723343974454,0.0,0.9921671018276762
777,643714,1554,0.01682069801869743,0.5,0.9946595460614153
778,644564,1556,0.03259573552222796,0.5,0.9881422924901185
779,645398,1558,0.0421213035796888,0.0,0.9853917662682603
780,646200,1560,0.02839943260532153,0.0,0.9904891304347826
781,647034,1562,0.0654097068454786,0.0,0.9828722002635046
782,647900,1564,0.03879369009622425,0.0,0.988296488946684
783,648734,1566,0.06667072051596266,0.0,0.978891820580475
784,649568,1568,0.05301262116921239,0.0,0.9804177545691906
785,650386,1570,0.051950820790512775,0.0,0.9867197875166003
786,651204,1572,0.05537103377176738,0.0,0.9853723404255319
787,652006,1574,0.028428454828125522,0.0,0.989159891598916
788,652808,1576,0.03778996613781746,0.0,0.9892328398384926
789,653626,1578,0.015063551901060858,0.0,0.9932885906040269
790,654460,1580,0.04217490828929276,0.0,0.9879679144385026
791,655294,1582,0.04700307191836555,0.0,0.9814569536423841
792,656112,1584,0.045294656920283255,0.0,0.9802371541501976
793,656930,1586,0.036899870160460584,0.0,0.9882044560943644
794,657764,1588,0.042448968645466476,0.0,0.9896373056994818
795,658598,1590,0.030639334832354276,0.0,0.9894319682959049
796,659416,1592,0.05048025044387655,0.0,0.9892328398384926
797,660218,1594,0.041578085434034226,0.0,0.9851951547779273
798,661068,1596,0.03831524162491525,0.0,0.9831606217616581
799,661918,1598,0.04452958112091814,0.0,0.9859514687100894
800,662768,1600,0.04117020418216567,0.0,0.9832474226804123
801,663618,1602,0.07906406727776513,0.0,0.976592977893368
802,664468,1604,0.09902600340785045,0.0,0.9720101781170484
803,665334,1606,0.03219662733653852,0.0,0.9871959026888605
804,666200,1608,0.09451672552906665,0.0,0.9819587628865979
805,667034,1610,0.06726750217273061,0.0,0.9843342036553525
806,667916,1612,0.058838228963446114,0.0,0.9806451612903225
807,668718,1614,0.04015187094031259,0.0,0.983739837398374
808,669536,1616,0.267534782427035,0.0,0.917981072555205
809,670354,1618,0.05522373871868914,0.0,0.9811574697173621
810,671156,1620,0.012073978044585461,0.0,0.9932249322493225
811,671990,1622,0.03437662939877765,0.0,0.9894039735099338
812,672824,1624,0.048623102892526644,0.0,0.9843953185955787
813,673626,1626,0.03934696264971568,0.0,0.9863760217983651
814,674460,1628,0.05711309682815712,0.0,0.9792207792207792
815,675278,1630,0.05820211308295629,0.0,0.9786950732356857
816,676080,1632,0.049951390359411665,0.0,0.981029810298103
817,676898,1634,0.05913830014754108,0.0,0.9774535809018567
818,677700,1636,0.03901889450385082,0.0,0.9796472184531886
819,678550,1638,0.06518588575698166,0.0,0.9770408163265306
820,679368,1640,0.04249546934516417,0.0,0.988173455978975
821,680218,1642,0.0357142247700901,0.0,0.984375
822,681052,1644,0.03403899525787296,0.0,0.9856396866840731
823,681886,1646,0.04419580931096983,0.0,0.9856396866840731
824,682704,1648,0.04206704096730008,0.0,0.9879839786381842
825,683538,1650,0.01455793308938141,0.0,0.9947368421052631
826,684308,1652,0.048546715187734506,0.0,0.9832635983263598
827,685110,1654,0.0304018252227843,0.0,0.9878706199460916
828,685944,1656,0.02165916131723095,0.0,0.9947848761408083
829,686778,1658,0.021569870338998716,0.0,0.9948253557567918
830,687628,1660,0.036870398651857345,0.0,0.988173455978975
831,688446,1662,0.04629350045638661,0.0,0.9828042328042328
832,689296,1664,0.02338227578488869,0.0,0.9897435897435898
833,690130,1666,0.04074304049359159,0.0,0.987012987012987
834,690964,1668,0.04739939675042827,0.0,0.9854689564068693
835,691814,1670,0.05231775061821473,0.0,0.9843953185955787
836,692680,1672,0.04111741909323827,0.0,0.9844155844155844
837,693562,1674,0.07681335687014303,0.0,0.9753390875462392
838,694380,1676,0.04484692032950409,0.0,0.9826666666666667
839,695198,1678,0.030353335104356574,0.0,0.9879032258064516
840,696048,1680,0.029696075422687446,0.0,0.9894319682959049
841,696866,1682,0.029365382468484934,0.0,0.9891745602165088
842,697700,1684,0.03690806806344261,0.0,0.9854497354497355
843,698534,1686,0.04523132153183702,0.0,0.9817470664928292
844,699368,1688,0.05575986570388298,0.0,0.984251968503937
845,700154,1690,0.0364814910749222,0.0,0.9863387978142076
846,700972,1692,0.04500708602042524,0.0,0.9852348993288591
847,701806,1694,0.05835101264416835,0.0,0.9814569536423841
848,702624,1696,0.025947896617696326,0.0,0.9920948616600791
849,703474,1698,0.020217739646368794,0.0,0.9908735332464146
850,704276,1700,0.04985069109285651,0.0,0.9837837837837838
851,705078,1702,0.00871754852507687,0.5,0.997289972899729
852,705896,1704,0.02298651434249967,0.0,0.9878869448183042
853,706730,1706,0.023145437910847562,0.0,0.9920424403183024
854,707548,1708,0.033149044584270385,0.5,0.9893899204244032
855,708382,1710,0.03599485895454402,0.0,0.9870967741935484
856,709200,1712,0.03574196512923292,0.0,0.9892183288409704
857,710050,1714,0.1023132002131608,0.0,0.9664948453608248
858,710868,1716,0.02040580034413535,0.0,0.9920106524633822
859,711734,1718,0.036512331164762483,0.0,0.9858064516129033
860,712584,1720,0.07591697373007837,0.0,0.9765013054830287
861,713402,1722,0.018281160972977415,0.5,0.996005326231691
862,714204,1724,0.03391413322181651,0.0,0.989159891598916
863,715006,1726,0.04845930997524774,0.0,0.9862825788751715
864,715904,1728,0.09332832221872726,0.0,0.97
865,716738,1730,0.0682442495942274,0.0,0.9776609724047306
866,717540,1732,0.02652962696594793,0.0,0.9891745602165088
867,718358,1734,0.07631038664761094,0.0,0.9854881266490765
868,719176,1736,0.01903036483204852,0.0,0.9946308724832215
869,720010,1738,0.06262478689373102,0.0,0.9857328145265889
870,720828,1740,0.05984458588133193,0.0,0.9866666666666667
871,721678,1742,0.02596934621944953,0.0,0.9907773386034255
872,722480,1744,0.05831918951324022,0.0,0.9811066126855601
873,723314,1746,0.050669774146960236,0.0,0.9843953185955787
874,724180,1748,0.030438993064458453,0.0,0.98828125
875,724982,1750,0.0433575729539819,0.0,0.9838709677419355
876,725784,1752,0.05696968139766687,0.0,0.9823369565217391
877,726602,1754,0.011696559861659097,0.0,0.9959946595460614
878,727452,1756,0.0730542029887522,0.0,0.979328165374677
879,728254,1758,0.02313450616172892,0.0,0.9892328398384926
880,729056,1760,0.03411621415743969,0.0,0.9824324324324324
881,729858,1762,0.019852913683455545,0.0,0.9918588873812755
882,730660,1764,0.03136400532638313,0.0,0.9905913978494624
883,731462,1766,0.1595127899984031,0.0,0.9395833333333333
884,732280,1768,0.02824892156620193,0.0,0.9879839786381842
885,733146,1770,0.07439228407084685,0.0,0.9744897959183674
886,733932,1772,0.011221516117968348,0.0,0.9959128065395095
887,734734,1774,0.030654307553618098,0.0,0.9838274932614556
888,735552,1776,0.019307380259313833,0.5,0.9946879150066401
889,736370,1778,0.04269190846318887,0.0,0.9853528628495339
890,737188,1780,0.04775607657999741,0.0,0.9854304635761589
891,737990,1782,0.0996995076514725,0.0,0.9718120805369127
892,738840,1784,0.09174207978243341,0.0,0.9732484076433121
893,739642,1786,0.03819822898654949,0.0,0.9878213802435724
894,740460,1788,0.04449527045285182,0.0,0.9841059602649007
895,741310,1790,0.048459733114581016,0.0,0.984251968503937
896,742144,1792,0.07392669880309514,0.0,0.9767141009055628
897,743010,1794,0.03559128904494592,0.0,0.9884020618556701
898,743844,1796,0.034466937710294555,0.0,0.9906790945406125
899,744742,1798,0.024069948869444444,0.0,0.9925465838509316
900,745576,1800,0.02344417055766046,0.0,0.9907529722589168
901,746394,1802,0.06566795782920695,0.0,0.9788079470198675
902,747212,1804,0.03364388740366982,0.0,0.9892328398384926
903,748030,1806,0.04078926933097146,0.0,0.9865591397849462
904,748880,1808,0.036219933929544625,0.0,0.987389659520807
905,749666,1810,0.022787815396827553,0.0,0.989100817438692
906,750500,1812,0.05611700621628749,0.0,0.9764705882352941
907,751302,1814,0.04681713943697769,0.0,0.9812080536912752
908,752136,1816,0.058392559920047216,0.0,0.9830287206266318
909,752970,1818,0.042755281599541145,0.0,0.9855832241153342
910,753772,1820,0.021324501291477747,0.0,0.9917808219178083
911,754606,1822,0.03131920521823197,0.0,0.9894598155467721
912,755472,1824,0.04936813372718291,0.0,0.9874213836477987
913,756290,1826,0.027005369096653728,0.0,0.9879356568364611
914,757108,1828,0.04341977266527053,0.0,0.9839786381842457
915,757942,1830,0.04333438147889918,0.0,0.9880952380952381
916,758744,1832,0.01869561860928731,0.0,0.9905405405405405
917,759578,1834,0.08056792181751814,0.0,0.977922077922078
918,760412,1836,0.06445554301134337,0.0,0.9804432855280313
919,761246,1838,0.0721930936114529,0.0,0.9750656167979003
920,762048,1840,0.005976769431044562,0.0,0.9973045822102425
921,762866,1842,0.042047091411006925,0.0,0.988031914893617
922,763700,1844,0.03739757936179217,0.0,0.9839786381842457
923,764534,1846,0.03422648830542301,0.0,0.9896907216494846
924,765336,1848,0.007498683514574529,0.0,0.9959349593495935
925,766154,1850,0.04339726197384153,0.0,0.9866310160427807
926,767020,1852,0.0693823613679403,0.0,0.9806701030927835
927,767806,1854,0.03205093810027222,0.0,0.9863760217983651
928,768624,1856,0.0475282278050841,0.0,0.9865591397849462
929,769490,1858,0.024833279624226264,0.0,0.9896238651102465
930,770292,1860,0.056242011952233106,0.0,0.9824797843665768
931,771094,1862,0.02713614365068373,0.0,0.9945578231292517
932,771928,1864,0.04116044323667497,0.0,0.9828269484808454
933,772778,1866,0.08146162458765968,0.0,0.9781771501925546
934,773612,1868,0.030842846314867327,0.0,0.98828125
935,774446,1870,0.0191188827047123,0.0,0.9920844327176781
936,775280,1872,0.055698366252039506,0.0,0.9765319426336375
937,776098,1874,0.026954653875472034,0.0,0.9946595460614153
938,776948,1876,0.0429000666000902,0.0,0.9829619921363041
939,777734,1878,0.026342080043723244,0.0,0.9931318681318682
940,778552,1880,0.042203474966207494,0.0,0.9867197875166003
941,779370,1882,0.0353401450883928,0.0,0.9894736842105263
942,780204,1884,0.010205943035956596,0.0,0.9960212201591512
943,781022,1886,0.03438755483657915,0.0,0.9881578947368421
944,781856,1888,0.03954259460829747,0.0,0.9856209150326798
945,782642,1890,0.021471452263922882,0.0,0.989041095890411
946,783476,1892,0.040461164744507123,0.0,0.9871134020618557
947,784310,1894,0.06357810145083179,0.0,0.9841479524438573
948,785112,1896,0.02251088082704795,0.0,0.9892761394101877
949,785946,1898,0.08897543300741254,0.0,0.9789750328515112
950,786748,1900,0.01818423706264095,0.0,0.9932065217391305
951,787566,1902,0.033217717302018696,0.0,0.9893048128342246
